pred_115_A.png; Acc 0.9894931316375732; Dice 0.9385022223152548; clDice 0.9439060990597672; 0-dim Betti 0.0927734375
pred_117_A.png; Acc 0.9782464504241943; Dice 0.8604026003632186; clDice 0.8742874827004394; 0-dim Betti 0.1064453125
pred_134_A.png; Acc 0.9884812831878662; Dice 0.927058972729208; clDice 0.9355649888013099; 0-dim Betti 0.0859375
pred_167_D.png; Acc 0.9844872951507568; Dice 0.8754815485337768; clDice 0.8399361676098351; 0-dim Betti 0.1357421875
pred_178_D.png; Acc 0.9898486137390137; Dice 0.9324482549634937; clDice 0.9361695497927404; 0-dim Betti 0.0732421875
pred_202_D.png; Acc 0.9793610572814941; Dice 0.8258614793506467; clDice 0.8623518702285052; 0-dim Betti 0.1123046875
pred_223_D.png; Acc 0.986283540725708; Dice 0.8678805916678723; clDice 0.898850202337556; 0-dim Betti 0.0908203125
pred_253_D.png; Acc 0.9803979396820068; Dice 0.7881272725867094; clDice 0.7582534410593851; 0-dim Betti 0.1376953125
pred_265_D.png; Acc 0.985217809677124; Dice 0.9113454540254949; clDice 0.918127241459869; 0-dim Betti 0.142578125
pred_27_A.png; Acc 0.9863049983978271; Dice 0.8797175589622889; clDice 0.8627252990787718; 0-dim Betti 0.1357421875
pred_292_D.png; Acc 0.9895527362823486; Dice 0.9386504184103347; clDice 0.9457526586500407; 0-dim Betti 0.1005859375
pred_307_G.png; Acc 0.985687255859375; Dice 0.8792710248046238; clDice 0.8832005286602578; 0-dim Betti 0.109375
pred_356_G.png; Acc 0.9904744625091553; Dice 0.9423426881731293; clDice 0.9592564181273738; 0-dim Betti 0.0810546875
pred_383_G.png; Acc 0.9908711910247803; Dice 0.9451016771022563; clDice 0.9558990406599738; 0-dim Betti 0.0859375
pred_388_G.png; Acc 0.9868464469909668; Dice 0.8602640217215107; clDice 0.8626706486438651; 0-dim Betti 0.1259765625
pred_420_G.png; Acc 0.9841766357421875; Dice 0.9006666327413363; clDice 0.8980069315373441; 0-dim Betti 0.1298828125
pred_421_G.png; Acc 0.9831736087799072; Dice 0.9036556914470281; clDice 0.9091497628393673; 0-dim Betti 0.1474609375
pred_439_G.png; Acc 0.9877505302429199; Dice 0.8993010775870517; clDice 0.9194757260921327; 0-dim Betti 0.0869140625
pred_457_N.png; Acc 0.9841928482055664; Dice 0.9113764322798312; clDice 0.9090689683953609; 0-dim Betti 0.15625
pred_479_N.png; Acc 0.9867792129516602; Dice 0.9214345018319482; clDice 0.9375015238256825; 0-dim Betti 0.1142578125
pred_511_N.png; Acc 0.9898936748504639; Dice 0.941272636337565; clDice 0.9571278630749216; 0-dim Betti 0.103515625
pred_522_N.png; Acc 0.9891800880432129; Dice 0.9365567106006296; clDice 0.9602655590936624; 0-dim Betti 0.0908203125
pred_548_N.png; Acc 0.9888277053833008; Dice 0.9342371168743685; clDice 0.9411296052455954; 0-dim Betti 0.1396484375
pred_573_N.png; Acc 0.9899840354919434; Dice 0.946373133718674; clDice 0.9584854272409996; 0-dim Betti 0.099609375
pred_76_A.png; Acc 0.9768595695495605; Dice 0.8213415307587527; clDice 0.8098149307083393; 0-dim Betti 0.1484375
pred_78_A.png; Acc 0.9879598617553711; Dice 0.9175270527598225; clDice 0.9313514220363606; 0-dim Betti 0.0908203125
pred_82_A.png; Acc 0.9866268634796143; Dice 0.8690976557486085; clDice 0.8909341900568988; 0-dim Betti 0.0908203125
pred_88_A.png; Acc 0.9884812831878662; Dice 0.9232614175504583; clDice 0.9215872660760697; 0-dim Betti 0.10546875
pred_92_A.png; Acc 0.9840576648712158; Dice 0.904842613978389; clDice 0.9258559534089122; 0-dim Betti 0.0859375
pred_98_A.png; Acc 0.9868879318237305; Dice 0.900158305980771; clDice 0.8938594662546654; 0-dim Betti 0.1103515625

Average:
accuracy: 0.9862128575642903
dice: 0.9001186098635016
cldice: 0.9066855410918667
0betti: 0.110546875
