pred_115_A.png; Acc 0.9867770671844482; Dice 0.9238320599993682; clDice 0.9336683359118062; 0-dim Betti 0.08984375
pred_117_A.png; Acc 0.9772374629974365; Dice 0.852919110363431; clDice 0.8561800240732682; 0-dim Betti 0.125
pred_134_A.png; Acc 0.9883596897125244; Dice 0.9275305957355222; clDice 0.945094275431314; 0-dim Betti 0.0634765625
pred_167_D.png; Acc 0.9844632148742676; Dice 0.8783771677703041; clDice 0.8508609038578931; 0-dim Betti 0.12109375
pred_178_D.png; Acc 0.9895036220550537; Dice 0.931645522451787; clDice 0.9346712315189789; 0-dim Betti 0.087890625
pred_202_D.png; Acc 0.9792537689208984; Dice 0.8274868061585798; clDice 0.85236692811015; 0-dim Betti 0.1181640625
pred_223_D.png; Acc 0.9860620498657227; Dice 0.8657980037280884; clDice 0.8862794388830771; 0-dim Betti 0.0869140625
pred_253_D.png; Acc 0.9813885688781738; Dice 0.8048713423687802; clDice 0.773941065092714; 0-dim Betti 0.14453125
pred_265_D.png; Acc 0.9847700595855713; Dice 0.910621364738541; clDice 0.9229380728983995; 0-dim Betti 0.1220703125
pred_27_A.png; Acc 0.9858016967773438; Dice 0.8773342780988791; clDice 0.8500204360950798; 0-dim Betti 0.150390625
pred_292_D.png; Acc 0.9875593185424805; Dice 0.9284619455389483; clDice 0.94370183396792; 0-dim Betti 0.1083984375
pred_307_G.png; Acc 0.9861078262329102; Dice 0.8840543950205554; clDice 0.8683226196217498; 0-dim Betti 0.1044921875
pred_356_G.png; Acc 0.9907667636871338; Dice 0.9450507039815431; clDice 0.9663393260041016; 0-dim Betti 0.0703125
pred_383_G.png; Acc 0.9905707836151123; Dice 0.9441845301855717; clDice 0.9545272284460798; 0-dim Betti 0.0869140625
pred_388_G.png; Acc 0.9868040084838867; Dice 0.8642905831179721; clDice 0.8652679449371712; 0-dim Betti 0.126953125
pred_420_G.png; Acc 0.985062837600708; Dice 0.9078820261807895; clDice 0.9039398574332539; 0-dim Betti 0.11328125
pred_421_G.png; Acc 0.9831597805023193; Dice 0.9048638208288605; clDice 0.9068431585291636; 0-dim Betti 0.1337890625
pred_439_G.png; Acc 0.9882457256317139; Dice 0.9050912780076118; clDice 0.905378442359224; 0-dim Betti 0.0859375
pred_457_N.png; Acc 0.9829440116882324; Dice 0.9051969530715773; clDice 0.9072445698327701; 0-dim Betti 0.1474609375
pred_479_N.png; Acc 0.9879918098449707; Dice 0.9298298897975674; clDice 0.9361780569631979; 0-dim Betti 0.103515625
pred_511_N.png; Acc 0.9895849227905273; Dice 0.9403585803146726; clDice 0.9539759610935344; 0-dim Betti 0.1025390625
pred_522_N.png; Acc 0.9901511669158936; Dice 0.9431591925135088; clDice 0.9631395987897288; 0-dim Betti 0.0927734375
pred_548_N.png; Acc 0.9889512062072754; Dice 0.9359015853783358; clDice 0.9414356014567276; 0-dim Betti 0.126953125
pred_573_N.png; Acc 0.9892337322235107; Dice 0.9431208284051991; clDice 0.956411672757515; 0-dim Betti 0.0869140625
pred_76_A.png; Acc 0.9754738807678223; Dice 0.8078891146502525; clDice 0.780028757056154; 0-dim Betti 0.1552734375
pred_78_A.png; Acc 0.9888033866882324; Dice 0.9245721224269524; clDice 0.9332335209202488; 0-dim Betti 0.083984375
pred_82_A.png; Acc 0.9865736961364746; Dice 0.8696453290000602; clDice 0.8837475089028143; 0-dim Betti 0.083984375
pred_88_A.png; Acc 0.9883534908294678; Dice 0.9242252905015194; clDice 0.9166174911021885; 0-dim Betti 0.1015625
pred_92_A.png; Acc 0.9845142364501953; Dice 0.9079217465267934; clDice 0.9239204549677628; 0-dim Betti 0.080078125
pred_98_A.png; Acc 0.9867618083953857; Dice 0.900601670930218; clDice 0.8793396268050075; 0-dim Betti 0.123046875

Average:
accuracy: 0.9860410531361897
dice: 0.9005572612597262
cldice: 0.9031871314606332
0betti: 0.10758463541666667
